""	"ScanData"	"X1"
"3667"	239.13	597.142
"3668"	239.19	741.096
"3669"	239.25	605.14
"3670"	239.31	621.135
"3671"	239.38	583.813
"3672"	239.44	503.839
"3673"	239.5	543.826
"3674"	239.56	487.844
"3675"	239.63	498.507
"3676"	239.69	546.492
"3677"	239.75	490.51
"3678"	239.81	525.165
"3679"	239.88	511.836
"3680"	239.94	354.553
"3681"	240	378.546
"3682"	240.06	333.227
"3683"	240.13	301.237
"3684"	240.19	298.571
"3685"	240.25	223.928
"3686"	240.31	138.622
"3687"	240.38	122.627
"3688"	240.44	98.6351
"3689"	240.5	90.6377
"3690"	240.56	87.9718
"3691"	240.63	74.6428
"3692"	240.69	55.9821
"3693"	240.75	21.3265
"3694"	240.81	53.3163
"3695"	240.88	47.9846
"3696"	240.94	45.3188
"3697"	241	34.6556
"3698"	241.06	37.3214
"3699"	241.13	21.3265
"3700"	241.19	23.9923
"3701"	241.25	29.324
"3702"	241.31	23.9923
"3703"	241.38	5.33163
"3704"	241.44	7.99744
"3705"	241.5	2.66581
"3706"	241.56	7.99744
"3707"	241.63	7.99744
"3708"	241.69	7.99744
"3709"	241.75	13.3291
"3710"	241.81	10.6633
"3711"	241.88	2.66581
"3712"	241.94	7.99744
"3713"	242	10.6633
"3714"	242.06	5.33163
"3715"	242.13	7.99744
"3716"	242.19	2.66581
"3717"	242.25	2.66581
"3718"	242.31	2.66581
"3719"	242.38	5.33163
"3720"	242.44	2.66581
"3721"	242.5	2.66581
"3722"	242.56	0
"3723"	242.63	0
"3724"	242.69	0
"3725"	242.75	0
"3726"	242.81	0
"3727"	242.88	0
"3728"	242.94	2.66581
"3729"	243	0
"3730"	243.06	2.66581
"3731"	243.13	0
"3732"	243.19	0
"3733"	243.25	5.33163
"3734"	243.31	0
"3735"	243.38	0
"3736"	243.44	0
"3737"	243.5	0
"3738"	243.56	0
"3739"	243.63	0
"3740"	243.69	0
"3741"	243.75	0
"3742"	243.81	0
"3743"	243.88	0
"3744"	243.94	0
"3745"	244	2.66581
"3746"	244.06	0
"3747"	244.13	0
"3748"	244.19	0
"3749"	244.25	0
"3750"	244.31	0
"3751"	244.38	0
"3752"	244.44	0
"3753"	244.5	0
"3754"	244.56	0
"3755"	244.63	0
"3756"	244.69	0
"3757"	244.75	2.66581
"3758"	244.81	0
"3759"	244.88	0
"3760"	244.94	0
"3761"	245	0
"3762"	245.06	0
"3763"	245.13	0
"3764"	245.19	0
"3765"	245.25	2.66581
"3766"	245.31	0
"3767"	245.38	0
"3768"	245.44	0
"3769"	245.5	0
"3770"	245.56	0
"3771"	245.63	0
"3772"	245.69	0
"3773"	245.75	0
"3774"	245.81	0
"3775"	245.88	0
"3776"	245.94	0
"3777"	246	0
"3778"	246.06	0
"3779"	246.13	0
"3780"	246.19	0
"3781"	246.25	0
"3782"	246.31	0
"3783"	246.38	0
"3784"	246.44	0
"3785"	246.5	2.66581
"3786"	246.56	0
"3787"	246.63	2.66581
"3788"	246.69	0
"3789"	246.75	0
"3790"	246.81	0
"3791"	246.88	0
"3792"	246.94	0
"3793"	247	0
"3794"	247.06	0
"3795"	247.13	0
"3796"	247.19	0
"3797"	247.25	0
"3798"	247.31	0
"3799"	247.38	0
"3800"	247.44	0
"3801"	247.5	0
"3802"	247.56	0
"3803"	247.63	0
"3804"	247.69	0
"3805"	247.75	0
"3806"	247.81	0
"3807"	247.88	0
"3808"	247.94	0
"3809"	248	0
"3810"	248.06	0
"3811"	248.13	0
"3812"	248.19	0
"3813"	248.25	0
"3814"	248.31	0
"3815"	248.38	0
"3816"	248.44	0
"3817"	248.5	0
"3818"	248.56	0
"3819"	248.63	0
"3820"	248.69	0
"3821"	248.75	0
"3822"	248.81	0
"3823"	248.88	0
"3824"	248.94	0
"3825"	249	0
"3826"	249.06	0
"3827"	249.13	0
"3828"	249.19	0
"3829"	249.25	0
"3830"	249.31	0
"3831"	249.38	0
"3832"	249.44	0
"3833"	249.5	0
"3834"	249.56	0
"3835"	249.63	0
"3836"	249.69	0
"3837"	249.75	0
"3838"	249.81	0
"3839"	249.88	0
"3840"	249.94	0
"3841"	250	0
"3842"	250.06	0
"3843"	250.13	0
"3844"	250.19	2.66581
"3845"	250.25	0
"3846"	250.31	7.99744
"3847"	250.38	0
"3848"	250.44	2.66581
"3849"	250.5	2.66581
"3850"	250.56	0
"3851"	250.63	0
"3852"	250.69	7.99744
"3853"	250.75	21.3265
"3854"	250.81	0
"3855"	250.88	2.66581
"3856"	250.94	10.6633
"3857"	251	2.66581
"3858"	251.06	2.66581
"3859"	251.13	0
"3860"	251.19	2.66581
"3861"	251.25	0
"3862"	251.31	2.66581
"3863"	251.38	0
"3864"	251.44	2.66581
"3865"	251.5	2.66581
"3866"	251.56	0
"3867"	251.63	2.66581
"3868"	251.69	2.66581
"3869"	251.75	2.66581
"3870"	251.81	2.66581
"3871"	251.88	0
"3872"	251.94	5.33163
"3873"	252	5.33163
"3874"	252.06	5.33163
"3875"	252.13	2.66581
"3876"	252.19	5.33163
"3877"	252.25	5.33163
"3878"	252.31	0
"3879"	252.38	0
"3880"	252.44	10.6633
"3881"	252.5	2.66581
"3882"	252.56	5.33163
"3883"	252.63	13.3291
"3884"	252.69	5.33163
"3885"	252.75	0
"3886"	252.81	2.66581
"3887"	252.88	0
"3888"	252.94	2.66581
"3889"	253	7.99744
"3890"	253.06	2.66581
"3891"	253.13	2.66581
"3892"	253.19	2.66581
"3893"	253.25	0
"3894"	253.31	2.66581
"3895"	253.38	0
"3896"	253.44	0
"3897"	253.5	2.66581
"3898"	253.56	0
"3899"	253.63	0
"3900"	253.69	0
"3901"	253.75	0
"3902"	253.81	0
"3903"	253.88	0
"3904"	253.94	0
"3905"	254	2.66581
"3906"	254.06	0
"3907"	254.13	0
"3908"	254.19	2.66581
"3909"	254.25	2.66581
"3910"	254.31	2.66581
"3911"	254.38	0
"3912"	254.44	0
"3913"	254.5	0
"3914"	254.56	0
"3915"	254.63	2.66581
"3916"	254.69	26.6581
"3917"	254.75	2.66581
"3918"	254.81	2.66581
"3919"	254.88	7.99744
"3920"	254.94	7.99744
"3921"	255	0
"3922"	255.06	0
"3923"	255.13	2.66581
"3924"	255.19	0
"3925"	255.25	0
"3926"	255.31	0
"3927"	255.38	0
"3928"	255.44	2.66581
"3929"	255.5	5.33163
"3930"	255.56	2.66581
"3931"	255.63	0
"3932"	255.69	0
"3933"	255.75	0
"3934"	255.81	0
"3935"	255.88	0
"3936"	255.94	0
"3937"	256	2.66581
"3938"	256.06	5.33163
"3939"	256.13	10.6633
"3940"	256.19	2.66581
"3941"	256.25	0
"3942"	256.31	0
"3943"	256.38	0
"3944"	256.44	2.66581
"3945"	256.5	0
"3946"	256.56	2.66581
"3947"	256.63	0
"3948"	256.69	5.33163
"3949"	256.75	0
"3950"	256.81	0
"3951"	256.88	0
"3952"	256.94	2.66581
"3953"	257	0
"3954"	257.06	2.66581
"3955"	257.13	0
"3956"	257.19	0
"3957"	257.25	0
"3958"	257.31	0
"3959"	257.38	0
"3960"	257.44	0
"3961"	257.5	0
"3962"	257.56	0
"3963"	257.63	2.66581
"3964"	257.69	2.66581
"3965"	257.75	0
"3966"	257.81	0
"3967"	257.88	0
"3968"	257.94	0
"3969"	258	0
"3970"	258.06	0
"3971"	258.13	0
"3972"	258.19	0
"3973"	258.25	0
"3974"	258.31	0
"3975"	258.38	0
"3976"	258.44	2.66581
"3977"	258.5	5.33163
"3978"	258.56	0
"3979"	258.63	2.66581
"3980"	258.69	0
"3981"	258.75	0
"3982"	258.81	0
"3983"	258.88	0
"3984"	258.94	0
"3985"	259	0
"3986"	259.06	0
"3987"	259.13	0
"3988"	259.19	0
"3989"	259.25	0
"3990"	259.31	0
"3991"	259.38	0
"3992"	259.44	0
"3993"	259.5	0
"3994"	259.56	0
"3995"	259.63	2.66581
"3996"	259.69	0
"3997"	259.75	0
"3998"	259.81	0
"3999"	259.88	0
"4000"	259.94	7.99744
"4001"	260	0
"4002"	260.06	0
"4003"	260.13	0
"4004"	260.19	0
"4005"	260.25	5.33163
"4006"	260.31	0
"4007"	260.38	0
"4008"	260.44	0
"4009"	260.5	2.66581
"4010"	260.56	0
"4011"	260.63	0
"4012"	260.69	0
"4013"	260.75	0
"4014"	260.81	0
"4015"	260.88	0
"4016"	260.94	0
"4017"	261	0
"4018"	261.06	2.66581
"4019"	261.13	0
"4020"	261.19	2.66581
"4021"	261.25	0
"4022"	261.31	0
"4023"	261.38	0
"4024"	261.44	10.6633
"4025"	261.5	0
"4026"	261.56	2.66581
"4027"	261.63	23.9923
"4028"	261.69	0
"4029"	261.75	0
"4030"	261.81	2.66581
"4031"	261.88	10.6633
"4032"	261.94	0
"4033"	262	0
"4034"	262.06	0
"4035"	262.13	0
"4036"	262.19	0
"4037"	262.25	0
"4038"	262.31	0
"4039"	262.38	0
"4040"	262.44	0
"4041"	262.5	0
"4042"	262.56	0
"4043"	262.63	0
"4044"	262.69	5.33163
"4045"	262.75	0
"4046"	262.81	0
"4047"	262.88	10.6633
"4048"	262.94	13.3291
"4049"	263	5.33163
"4050"	263.06	0
"4051"	263.13	0
"4052"	263.19	0
"4053"	263.25	0
"4054"	263.31	0
"4055"	263.38	0
"4056"	263.44	0
"4057"	263.5	0
"4058"	263.56	0
"4059"	263.63	0
"4060"	263.69	0
"4061"	263.75	0
"4062"	263.81	0
"4063"	263.88	0
"4064"	263.94	2.66581
"4065"	264	0
"4066"	264.06	0
"4067"	264.13	0
"4068"	264.19	0
"4069"	264.25	0
"4070"	264.31	0
"4071"	264.38	0
"4072"	264.44	0
"4073"	264.5	0
"4074"	264.56	0
"4075"	264.63	0
"4076"	264.69	0
"4077"	264.75	0
"4078"	264.81	0
"4079"	264.88	0
"4080"	264.94	0
"4081"	265	0
"4082"	265.06	0
"4083"	265.13	0
"4084"	265.19	0
"4085"	265.25	0
"4086"	265.31	15.9949
"4087"	265.38	2.66581
"4088"	265.44	0
"4089"	265.5	0
"4090"	265.56	0
"4091"	265.63	0
"4092"	265.69	0
"4093"	265.75	0
"4094"	265.81	0
"4095"	265.88	0
"4096"	265.94	7.99744
"4097"	266	0
"4098"	266.06	0
"4099"	266.13	0
"4100"	266.19	0
"4101"	266.25	0
"4102"	266.31	0
"4103"	266.38	0
"4104"	266.44	0
"4105"	266.5	0
"4106"	266.56	0
"4107"	266.63	0
"4108"	266.69	2.66581
"4109"	266.75	2.66581
"4110"	266.81	10.6633
"4111"	266.88	0
"4112"	266.94	0
"4113"	267	2.66581
"4114"	267.06	0
"4115"	267.13	0
"4116"	267.19	0
"4117"	267.25	0
"4118"	267.31	0
"4119"	267.38	0
"4120"	267.44	0
"4121"	267.5	2.66581
"4122"	267.56	0
"4123"	267.63	13.3291
"4124"	267.69	15.9949
"4125"	267.75	0
"4126"	267.81	0
"4127"	267.88	0
"4128"	267.94	0
"4129"	268	0
"4130"	268.06	2.66581
"4131"	268.13	2.66581
"4132"	268.19	2.66581
"4133"	268.25	0
"4134"	268.31	0
"4135"	268.38	0
"4136"	268.44	2.66581
"4137"	268.5	0
"4138"	268.56	0
"4139"	268.63	0
"4140"	268.69	0
"4141"	268.75	7.99744
"4142"	268.81	0
"4143"	268.88	2.66581
"4144"	268.94	10.6633
"4145"	269	7.99744
"4146"	269.06	5.33163
"4147"	269.13	0
"4148"	269.19	0
"4149"	269.25	0
"4150"	269.31	2.66581
"4151"	269.38	0
"4152"	269.44	0
"4153"	269.5	0
"4154"	269.56	0
"4155"	269.63	0
"4156"	269.69	2.66581
"4157"	269.75	0
"4158"	269.81	0
"4159"	269.88	0
"4160"	269.94	0
"4161"	270	0
"4162"	270.06	2.66581
"4163"	270.13	2.66581
"4164"	270.19	0
"4165"	270.25	0
"4166"	270.31	0
"4167"	270.38	0
"4168"	270.44	0
"4169"	270.5	0
"4170"	270.56	0
"4171"	270.63	0
"4172"	270.69	0
"4173"	270.75	0
"4174"	270.81	0
"4175"	270.88	0
"4176"	270.94	0
"4177"	271	0
"4178"	271.06	0
"4179"	271.13	0
"4180"	271.19	0
"4181"	271.25	0
"4182"	271.31	0
"4183"	271.38	0
"4184"	271.44	0
"4185"	271.5	0
"4186"	271.56	0
"4187"	271.63	0
"4188"	271.69	0
"4189"	271.75	0
"4190"	271.81	0
"4191"	271.88	0
"4192"	271.94	0
"4193"	272	0
"4194"	272.06	5.33163
"4195"	272.13	2.66581
"4196"	272.19	2.66581
"4197"	272.25	0
"4198"	272.31	0
"4199"	272.38	2.66581
"4200"	272.44	0
"4201"	272.5	5.33163
"4202"	272.56	0
"4203"	272.63	0
"4204"	272.69	2.66581
"4205"	272.75	5.33163
"4206"	272.81	0
"4207"	272.88	0
"4208"	272.94	0
"4209"	273	0
"4210"	273.06	0
"4211"	273.13	0
"4212"	273.19	0
"4213"	273.25	0
"4214"	273.31	0
"4215"	273.38	0
"4216"	273.44	0
"4217"	273.5	0
"4218"	273.56	0
"4219"	273.63	0
"4220"	273.69	0
"4221"	273.75	0
"4222"	273.81	0
"4223"	273.88	0
"4224"	273.94	0
"4225"	274	0
"4226"	274.06	0
"4227"	274.13	0
"4228"	274.19	0
"4229"	274.25	0
"4230"	274.31	0
"4231"	274.38	0
"4232"	274.44	0
"4233"	274.5	0
"4234"	274.56	0
"4235"	274.63	0
"4236"	274.69	0
"4237"	274.75	0
"4238"	274.81	0
"4239"	274.88	0
"4240"	274.94	0
"4241"	275	0
"4242"	275.06	0
"4243"	275.13	0
"4244"	275.19	0
"4245"	275.25	0
"4246"	275.31	0
"4247"	275.38	0
"4248"	275.44	0
"4249"	275.5	0
"4250"	275.56	0
"4251"	275.63	0
"4252"	275.69	0
"4253"	275.75	0
"4254"	275.81	0
"4255"	275.88	2.66581
"4256"	275.94	2.66581
"4257"	276	0
"4258"	276.06	0
"4259"	276.13	0
"4260"	276.19	0
"4261"	276.25	0
"4262"	276.31	0
"4263"	276.38	0
"4264"	276.44	2.66581
"4265"	276.5	0
"4266"	276.56	0
"4267"	276.63	0
"4268"	276.69	0
"4269"	276.75	2.66581
"4270"	276.81	0
"4271"	276.88	0
"4272"	276.94	0
"4273"	277	0
"4274"	277.06	0
"4275"	277.13	0
"4276"	277.19	0
"4277"	277.25	0
"4278"	277.31	0
"4279"	277.38	0
"4280"	277.44	0
"4281"	277.5	0
"4282"	277.56	0
"4283"	277.63	0
"4284"	277.69	0
"4285"	277.75	0
"4286"	277.81	0
"4287"	277.88	0
"4288"	277.94	0
"4289"	278	0
"4290"	278.06	0
"4291"	278.13	0
"4292"	278.19	0
"4293"	278.25	0
"4294"	278.31	0
"4295"	278.38	0
"4296"	278.44	0
"4297"	278.5	2.66581
"4298"	278.56	0
"4299"	278.63	0
"4300"	278.69	0
"4301"	278.75	2.66581
"4302"	278.81	0
"4303"	278.88	2.66581
"4304"	278.94	0
"4305"	279	0
"4306"	279.06	0
"4307"	279.13	0
"4308"	279.19	0
"4309"	279.25	0
"4310"	279.31	0
"4311"	279.38	0
"4312"	279.44	0
"4313"	279.5	0
"4314"	279.56	0
"4315"	279.63	0
"4316"	279.69	0
"4317"	279.75	0
"4318"	279.81	0
"4319"	279.88	0
"4320"	279.94	0
"4321"	280	0
"4322"	280.06	0
"4323"	280.13	0
"4324"	280.19	2.66581
"4325"	280.25	0
"4326"	280.31	0
"4327"	280.38	0
"4328"	280.44	0
"4329"	280.5	2.66581
"4330"	280.56	0
"4331"	280.63	0
"4332"	280.69	0
"4333"	280.75	0
"4334"	280.81	2.66581
"4335"	280.88	0
"4336"	280.94	0
"4337"	281	0
"4338"	281.06	0
"4339"	281.13	0
"4340"	281.19	0
"4341"	281.25	0
"4342"	281.31	0
"4343"	281.38	0
"4344"	281.44	0
"4345"	281.5	0
"4346"	281.56	0
"4347"	281.63	0
"4348"	281.69	0
"4349"	281.75	0
"4350"	281.81	0
"4351"	281.88	0
"4352"	281.94	0
"4353"	282	5.33163
"4354"	282.06	0
"4355"	282.13	0
"4356"	282.19	2.66581
"4357"	282.25	0
"4358"	282.31	0
"4359"	282.38	0
"4360"	282.44	0
"4361"	282.5	0
"4362"	282.56	0
"4363"	282.63	0
"4364"	282.69	0
"4365"	282.75	0
"4366"	282.81	0
"4367"	282.88	0
"4368"	282.94	2.66581
"4369"	283	0
"4370"	283.06	0
"4371"	283.13	0
"4372"	283.19	0
"4373"	283.25	0
"4374"	283.31	0
"4375"	283.38	0
"4376"	283.44	0
"4377"	283.5	0
"4378"	283.56	0
"4379"	283.63	0
"4380"	283.69	0
"4381"	283.75	0
"4382"	283.81	0
"4383"	283.88	0
"4384"	283.94	2.66581
"4385"	284	0
"4386"	284.06	0
"4387"	284.13	0
"4388"	284.19	0
"4389"	284.25	0
"4390"	284.31	0
"4391"	284.38	0
"4392"	284.44	0
"4393"	284.5	0
"4394"	284.56	0
"4395"	284.63	0
"4396"	284.69	0
"4397"	284.75	0
"4398"	284.81	0
"4399"	284.88	0
"4400"	284.94	0
"4401"	285	0
"4402"	285.06	0
"4403"	285.13	0
"4404"	285.19	0
"4405"	285.25	0
"4406"	285.31	0
"4407"	285.38	0
"4408"	285.44	0
"4409"	285.5	0
"4410"	285.56	0
"4411"	285.63	0
"4412"	285.69	0
"4413"	285.75	0
"4414"	285.81	0
"4415"	285.88	0
"4416"	285.94	0
"4417"	286	2.66581
"4418"	286.06	0
"4419"	286.13	0
"4420"	286.19	0
"4421"	286.25	0
"4422"	286.31	0
"4423"	286.38	0
"4424"	286.44	0
"4425"	286.5	0
"4426"	286.56	0
"4427"	286.63	0
"4428"	286.69	0
"4429"	286.75	0
"4430"	286.81	0
"4431"	286.88	0
"4432"	286.94	0
"4433"	287	0
"4434"	287.06	0
"4435"	287.13	0
"4436"	287.19	0
"4437"	287.25	0
"4438"	287.31	0
"4439"	287.38	0
"4440"	287.44	0
"4441"	287.5	0
"4442"	287.56	0
"4443"	287.63	0
"4444"	287.69	0
"4445"	287.75	0
"4446"	287.81	0
"4447"	287.88	0
"4448"	287.94	0
"4449"	288	0
"4450"	288.06	0
"4451"	288.13	0
"4452"	288.19	0
"4453"	288.25	0
"4454"	288.31	0
"4455"	288.38	0
"4456"	288.44	0
"4457"	288.5	2.66581
"4458"	288.56	0
"4459"	288.63	0
"4460"	288.69	0
"4461"	288.75	0
"4462"	288.81	0
"4463"	288.88	0
"4464"	288.94	0
"4465"	289	0
"4466"	289.06	0
"4467"	289.13	0
"4468"	289.19	0
"4469"	289.25	0
"4470"	289.31	0
"4471"	289.38	0
"4472"	289.44	0
"4473"	289.5	0
"4474"	289.56	0
"4475"	289.63	0
"4476"	289.69	0
"4477"	289.75	0
"4478"	289.81	2.66581
"4479"	289.88	0
"4480"	289.94	2.66581
"4481"	290	0
"4482"	290.06	0
"4483"	290.13	0
"4484"	290.19	0
"4485"	290.25	0
"4486"	290.31	0
"4487"	290.38	5.33163
"4488"	290.44	5.33163
"4489"	290.5	2.66581
"4490"	290.56	0
"4491"	290.63	0
"4492"	290.69	5.33163
"4493"	290.75	0
"4494"	290.81	0
"4495"	290.88	7.99744
"4496"	290.94	0
"4497"	291	2.66581
"4498"	291.06	5.33163
"4499"	291.13	2.66581
"4500"	291.19	0
"4501"	291.25	5.33163
"4502"	291.31	5.33163
"4503"	291.38	0
"4504"	291.44	0
"4505"	291.5	0
"4506"	291.56	0
"4507"	291.63	2.66581
"4508"	291.69	2.66581
"4509"	291.75	2.66581
"4510"	291.81	0
"4511"	291.88	2.66581
"4512"	291.94	0
"4513"	292	0
"4514"	292.06	0
"4515"	292.13	0
"4516"	292.19	5.33163
"4517"	292.25	2.66581
"4518"	292.31	2.66581
"4519"	292.38	2.66581
"4520"	292.44	2.66581
"4521"	292.5	0
"4522"	292.56	0
"4523"	292.63	0
"4524"	292.69	0
"4525"	292.75	0
"4526"	292.81	0
"4527"	292.88	0
"4528"	292.94	5.33163
"4529"	293	2.66581
"4530"	293.06	0
"4531"	293.13	0
"4532"	293.19	0
"4533"	293.25	0
"4534"	293.31	0
"4535"	293.38	2.66581
"4536"	293.44	0
"4537"	293.5	5.33163
"4538"	293.56	2.66581
"4539"	293.63	2.66581
"4540"	293.69	2.66581
"4541"	293.75	5.33163
"4542"	293.81	2.66581
"4543"	293.88	0
"4544"	293.94	2.66581
"4545"	294	0
"4546"	294.06	5.33163
"4547"	294.13	0
"4548"	294.19	0
"4549"	294.25	2.66581
"4550"	294.31	0
"4551"	294.38	5.33163
"4552"	294.44	0
"4553"	294.5	0
"4554"	294.56	0
"4555"	294.63	0
"4556"	294.69	5.33163
"4557"	294.75	0
"4558"	294.81	0
"4559"	294.88	2.66581
"4560"	294.94	0
"4561"	295	0
"4562"	295.06	2.66581
"4563"	295.13	21.3265
"4564"	295.19	5.33163
"4565"	295.25	10.6633
"4566"	295.31	0
"4567"	295.38	0
"4568"	295.44	7.99744
"4569"	295.5	7.99744
"4570"	295.56	10.6633
"4571"	295.63	5.33163
"4572"	295.69	5.33163
"4573"	295.75	31.9898
"4574"	295.81	18.6607
"4575"	295.88	15.9949
"4576"	295.94	34.6556
"4577"	296	45.3188
"4578"	296.06	31.9898
"4579"	296.13	69.3112
"4580"	296.19	85.306
"4581"	296.25	111.964
"4582"	296.31	111.964
"4583"	296.38	98.6351
"4584"	296.44	117.296
"4585"	296.5	125.293
"4586"	296.56	149.286
"4587"	296.63	125.293
"4588"	296.69	154.617
"4589"	296.75	173.278
"4590"	296.81	133.291
"4591"	296.88	165.28
"4592"	296.94	175.944
"4593"	297	157.283
"4594"	297.06	194.604
"4595"	297.13	207.933
"4596"	297.19	178.61
"4597"	297.25	175.944
"4598"	297.31	173.278
"4599"	297.38	194.604
"4600"	297.44	189.273
"4601"	297.5	173.278
"4602"	297.56	205.268
"4603"	297.63	175.944
"4604"	297.69	167.946
"4605"	297.75	199.936
"4606"	297.81	226.594
"4607"	297.88	170.612
"4608"	297.94	157.283
"4609"	298	165.28
"4610"	298.06	213.265
"4611"	298.13	162.615
"4612"	298.19	143.954
"4613"	298.25	186.607
"4614"	298.31	210.599
"4615"	298.38	202.602
"4616"	298.44	189.273
"4617"	298.5	197.27
"4618"	298.56	194.604
"4619"	298.63	122.627
"4620"	298.69	183.941
"4621"	298.75	143.954
"4622"	298.81	159.949
"4623"	298.88	175.944
"4624"	298.94	143.954
"4625"	299	141.288
"4626"	299.06	167.946
"4627"	299.13	186.607
"4628"	299.19	141.288
"4629"	299.25	149.286
"4630"	299.31	146.62
"4631"	299.38	143.954
"4632"	299.44	119.962
"4633"	299.5	149.286
"4634"	299.56	154.617
"4635"	299.63	162.615
"4636"	299.69	130.625
"4637"	299.75	133.291
"4638"	299.81	125.293
"4639"	299.88	101.301
"4640"	299.94	82.6402
"4641"	300	77.3086
"4642"	300.06	69.3112
"4643"	300.13	53.3163
"4644"	300.19	47.9846
"4645"	300.25	29.3239
"4646"	300.31	34.6556
"4647"	300.38	23.9923
"4648"	300.44	37.3214
"4649"	300.5	13.3291
"4650"	300.56	15.9949
"4651"	300.63	7.99744
"4652"	300.69	18.6607
"4653"	300.75	18.6607
"4654"	300.81	7.99744
"4655"	300.88	5.33163
"4656"	300.94	10.6633
"4657"	301	5.33163
"4658"	301.06	10.6633
"4659"	301.13	13.3291
"4660"	301.19	10.6633
"4661"	301.25	2.66581
"4662"	301.31	7.99744
"4663"	301.38	5.33163
"4664"	301.44	5.33163
"4665"	301.5	0
"4666"	301.56	2.66581
"4667"	301.63	2.66581
"4668"	301.69	2.66581
"4669"	301.75	2.66581
"4670"	301.81	2.66581
"4671"	301.88	2.66581
"4672"	301.94	5.33163
"4673"	302	0
"4674"	302.06	0
"4675"	302.13	5.33163
"4676"	302.19	5.33163
"4677"	302.25	7.99744
"4678"	302.31	0
"4679"	302.38	7.99744
"4680"	302.44	5.33163
"4681"	302.5	10.6633
"4682"	302.56	18.6607
"4683"	302.63	7.99744
"4684"	302.69	2.66581
"4685"	302.75	0
"4686"	302.81	0
"4687"	302.88	13.3291
"4688"	302.94	0
"4689"	303	7.99744
"4690"	303.06	5.33163
"4691"	303.13	0
"4692"	303.19	0
"4693"	303.25	0
"4694"	303.31	2.66581
"4695"	303.38	5.33163
"4696"	303.44	0
"4697"	303.5	0
"4698"	303.56	0
"4699"	303.63	7.99744
"4700"	303.69	2.66581
"4701"	303.75	0
"4702"	303.81	5.33163
"4703"	303.88	0
"4704"	303.94	0
"4705"	304	0
"4706"	304.06	0
"4707"	304.13	2.66581
"4708"	304.19	0
"4709"	304.25	0
"4710"	304.31	0
"4711"	304.38	15.9949
"4712"	304.44	0
"4713"	304.5	0
"4714"	304.56	0
"4715"	304.63	0
"4716"	304.69	0
"4717"	304.75	0
"4718"	304.81	0
"4719"	304.88	0
"4720"	304.94	0
"4721"	305	0
"4722"	305.06	0
"4723"	305.13	0
"4724"	305.19	0
"4725"	305.25	7.99744
"4726"	305.31	0
"4727"	305.38	0
"4728"	305.44	0
"4729"	305.5	0
"4730"	305.56	0
"4731"	305.63	0
"4732"	305.69	7.99744
"4733"	305.75	0
"4734"	305.81	7.99744
"4735"	305.88	13.3291
"4736"	305.94	0
"4737"	306	0
"4738"	306.06	2.66581
"4739"	306.13	2.66581
"4740"	306.19	0
"4741"	306.25	7.99744
"4742"	306.31	0
"4743"	306.38	0
"4744"	306.44	0
"4745"	306.5	0
"4746"	306.56	5.33163
"4747"	306.63	0
"4748"	306.69	0
"4749"	306.75	0
"4750"	306.81	0
"4751"	306.88	0
"4752"	306.94	0
"4753"	307	0
"4754"	307.06	0
"4755"	307.13	0
"4756"	307.19	0
"4757"	307.25	5.33163
"4758"	307.31	7.99744
"4759"	307.38	2.66581
"4760"	307.44	0
"4761"	307.5	0
"4762"	307.56	0
"4763"	307.63	0
"4764"	307.69	0
"4765"	307.75	0
"4766"	307.81	2.66581
"4767"	307.88	0
"4768"	307.94	0
"4769"	308	0
"4770"	308.06	0
"4771"	308.13	0
"4772"	308.19	0
"4773"	308.25	0
"4774"	308.31	0
"4775"	308.38	0
"4776"	308.44	0
"4777"	308.5	0
"4778"	308.56	2.66581
"4779"	308.63	0
"4780"	308.69	0
"4781"	308.75	0
"4782"	308.81	0
"4783"	308.88	2.66581
"4784"	308.94	0
"4785"	309	0
"4786"	309.06	0
"4787"	309.13	0
"4788"	309.19	0
"4789"	309.25	0
"4790"	309.31	0
"4791"	309.38	0
"4792"	309.44	0
"4793"	309.5	0
"4794"	309.56	0
"4795"	309.63	0
"4796"	309.69	0
"4797"	309.75	0
"4798"	309.81	0
"4799"	309.88	0
"4800"	309.94	0
